,ANN,ANNdetrended,SDNN,MedianNN,MedianNNdetrended,RangeNN,rMMSD,SDSD,NN50,pNN50,avgHR,Percentile10NN,Percentile10NNdetrended,Percentile25NN,Percentile25NNdetrended,Percentile75NN,Percentile75NNdetrended,Percentile90NN,Percentile90NNdetrended,IQR,MinMaxNNdiff,MeanAbsDiffNN,MeanAbsDiffNNdetrend,MeanAbsDeviationNN,MeanAbsDeviationNNdetrended,MedianAbsDeviationNN,MedianAbsDeviationNNdetrended,VLF_RAW,VLF_NU,LF_RAW,LF_NU,HF_RAW,HF_NU,TOT_RAW,LFHF_RATIO,VLF_NU_LOG,LF_NU_LOG,HF_NU_LOG,LFHF_RATIO_LOG,VLF_PEAK,LF_PEAK,HF_PEAK,VLF_RAW_BA,VLF_NU_BA,LF_RAW_BA,LF_NU_BA,HF_RAW_BA,HF_NU_BA,TOT_RAW_BA,LFHF_RATIO_BA,VLF_NU_LOG_BA,LF_NU_LOG_BA,HF_NU_LOG_BA,LFHF_RATIO_LOG_BA,DFAalpha1,DFAalpha2,MSE1,MSE2,MSE3,MSE4,MSE5,MSE6,MSE7,MSE8,MSE9,MSE10,Labels
540,0.9267412140575082,-1.2379164076491361e-16,0.07702347374337061,0.915,-0.011427250940386657,0.505,0.0027818223349018165,0.03852573173784223,38.0,0.12140575079872204,55.82395506792059,0.854,-0.07678230304320548,0.875,-0.0483018116628291,0.9712500000000001,0.04212921452085272,1.045,0.11195020764425115,0.09625000000000006,0.505,0.08468604079627126,0.08350112502792477,0.05962733109452984,0.05850553106948524,0.04500000000000004,0.041838007742242556,0.04681188069436509,0.1034014670121859,0.1498659637628672,0.3310347774628271,0.30285373206938143,0.6689652225371729,0.49953157652661373,0.4948460193600457,0.09839765139327027,0.2859566678941826,0.5122038071571298,0.4020232044545044,0.03662109375,0.146484375,0.15869140625,0.11053685739994099,0.3598027332865146,0.15333902183895853,0.4991258162652205,0.1538761468460424,0.5008741837347793,0.41775202608494194,0.9965093679683747,0.30733964017329585,0.4048821490640353,0.40604772750903484,0.6914003397056602,0.9880085515870385,0.6968092342090167,1.274772321712037,1.485798344665004,1.594294932331537,1.6582280766035327,1.7979133348024332,1.9131203262323224,1.8500283773520307,2.1799827709017134,1.7261621867422416,1.958813553891221,REM
541,0.9267092651757187,2.021811897879678e-16,0.076766807713005,0.915,-0.014338093836730126,0.505,0.002745534222873172,0.03802458607613008,36.0,0.11501597444089456,55.81974921630093,0.854,-0.07356760178325146,0.875,-0.04882112334131117,0.9712500000000001,0.04407890784837368,1.045,0.11599125006065754,0.09625000000000006,0.505,0.08416687146719738,0.08403870176495418,0.059420939276709946,0.059091489929202885,0.04499999999999993,0.040027571759755576,0.05492086362543949,0.10054086088093524,0.17288200143837462,0.31648637891014547,0.373372159747684,0.6835136210898546,0.6011750248114981,0.4630286349019813,0.09580175067350652,0.2749663534594911,0.5208830505217253,0.38050869457507086,0.03662109375,0.146484375,0.20751953125,0.12909439705269293,0.35785083520149435,0.17775688643854295,0.49274369552139174,0.1829922982881156,0.5072563044786083,0.4898435817793515,0.9713899880019559,0.3059031815729179,0.400615833037213,0.41029098114765206,0.6787388716129695,1.047642549262565,0.8521719171818058,1.23100742317784,1.3397256540668505,1.435986848833513,1.461517782357478,1.55814461804655,1.9145350264875594,1.7325705978377244,1.9723434061234688,1.8827312474337818,1.7206635475443248,REM
542,0.926942675159236,-1.3577249727900003e-16,0.0758037858933177,0.91,-0.011284555327187862,0.505,0.0027338238294289346,0.03784620100852161,36.0,0.11464968152866242,55.79575235109721,0.8545,-0.06523817896218959,0.88,-0.04237473024658889,0.97,0.03738106963344534,1.045,0.0982730900683265,0.08999999999999997,0.505,0.0825780916139332,0.0798179967236525,0.05826402693821251,0.054882441059266554,0.039999999999999925,0.036925770450627504,0.044302965709952444,0.0767451932352675,0.16616250308093256,0.2878401750999976,0.41111098913816635,0.7121598249000023,0.6215764579290514,0.4041791814645183,0.07394278080027268,0.25296653232737054,0.5377556290280705,0.33945291958633406,0.03662109375,0.146484375,0.2197265625,0.10754356568348027,0.2756828337927592,0.18427893564231185,0.47239031794525843,0.2058199479331692,0.5276096820547416,0.49764244925896134,0.89534050267153,0.24348159116739174,0.3868871468051422,0.4237042144315826,0.6393985071800989,1.0832102422775305,0.8763702654798639,1.2761208203587717,1.4587739336302747,1.5175082556040507,1.5853886572014306,1.7856804231516727,1.8302257500558512,2.1162555148025524,1.929909807708872,1.9740810260220096,1.817077277212345,REM
543,0.9276357827476039,2.6389965824955795e-16,0.06934215795125837,0.915,-0.013892490290889459,0.49,0.0024957331273328365,0.034700462442772584,30.0,0.09584664536741214,55.87294148380357,0.855,-0.06709683007922235,0.88,-0.0437799310422283,0.965,0.03511117195339028,1.031,0.09407257178323622,0.08499999999999996,0.49,0.0753690505447763,0.074379536866205,0.05339985097326705,0.05225776510642065,0.03500000000000003,0.037190866000973766,0.0219921938825801,0.03679780196203228,0.15669799710835183,0.26219038883644835,0.44095166428369265,0.7378096111635517,0.6196418552746246,0.3553632059942468,0.03613692659243797,0.23284861552678476,0.5526254760576641,0.30406946711727,0.03662109375,0.146484375,0.2197265625,0.06500882948644002,0.15478721604502235,0.19313016402444733,0.45984646485441244,0.2268581990166656,0.5401535351455877,0.4849971925275529,0.8513254749512469,0.14391609846914805,0.3783312691318117,0.4318821096024934,0.6159018554926424,1.0023111746944753,0.7949444260696582,1.3140081531914936,1.3318228077141425,1.4717341520560496,1.5910887737659039,1.6126074871953795,1.7219158958607907,1.7346010553881066,1.742969305058623,2.0402208285265546,2.065455299705096,REM
544,0.9273003194888179,1.457832789523768e-16,0.06780897400068671,0.915,-0.011157800630211545,0.49,0.0023963022652309708,0.03332090856944749,31.0,0.09904153354632587,55.73006269592477,0.864,-0.0653671722500245,0.885,-0.04136147572996368,0.9612499999999999,0.0349860629655952,1.0259999999999998,0.09185896666264895,0.07624999999999993,0.49,0.0732882772179977,0.07255018406326016,0.051780563239392015,0.05105918935280592,0.03500000000000003,0.037064704312394725,0.024051837918364176,0.04253618013792529,0.15603759709099974,0.27595576523838417,0.40940663980039754,0.7240442347616157,0.5894960748097615,0.38113108562937437,0.04165637925688278,0.24369551758061453,0.5446728301267292,0.32290279072577305,0.03662109375,0.146484375,0.20751953125,0.06868731666637863,0.1686887783716564,0.1898884786631835,0.4663460016661848,0.21729519608633777,0.5336539983338151,0.47587099141589995,0.8738733395087815,0.15588241810686915,0.3827735931243388,0.42765312231058605,0.6280075932229565,1.066256734741973,0.7229280437505057,1.2914316197381042,1.4253405863463244,1.325175546063845,1.601405740736836,1.7158505060427305,1.6387901244466276,2.072840857648484,1.6711314814394402,1.9266787871274258,1.8458266904983307,REM
545,0.9341318327974274,1.3601124513896612e-16,0.0605756150995971,0.925,-0.005725547142412468,0.29000000000000004,0.002000650258494926,0.025303131430186563,28.0,0.09003215434083602,56.19113375130616,0.87,-0.0679281394365409,0.89,-0.04495788220181421,0.965,0.03720955873552867,1.03,0.09121992212745257,0.07499999999999996,0.29000000000000004,0.06658583134530328,0.06567941414361492,0.04774795545951752,0.047215908523872446,0.039999999999999925,0.04026898342814744,0.07482378911681901,0.11191086539334998,0.24007361487844364,0.35906823640286983,0.4285280338875146,0.6409317635971301,0.7434254378827773,0.5602284935726309,0.10608003559527633,0.30679934465379466,0.495264229035669,0.4448322807745936,0.03662109375,0.146484375,0.15869140625,0.17671260855140175,0.3584407789582383,0.24604023606305458,0.49906373174191115,0.2469634033805212,0.5009362682580889,0.6697162479949775,0.9962619266464992,0.306337555969941,0.40484073438872925,0.4060890922283009,0.6912763950547226,1.046803245457241,0.8168304926562888,1.2848416482679847,1.3872839703050568,1.3980730603125033,1.5132098803395464,1.71625191671991,1.6274564179367788,1.6264354888026715,1.6322525902002716,2.0898043287153825,1.7788560643921472,REM
546,0.9283546325878592,2.3445923938569597e-16,0.055431802515098744,0.92,-0.008649615783780429,0.28500000000000014,0.0019626013125186846,0.02547307774561767,24.0,0.07667731629392971,55.763683385579924,0.87,-0.05806890376671194,0.89,-0.038464528288300465,0.955,0.025861637548467487,0.9949999999999999,0.06655745085178774,0.06499999999999995,0.28500000000000014,0.059702629638741476,0.05964704804730452,0.042186099684594074,0.04213188176209629,0.030000000000000027,0.03053212654950499,0.06497413473751827,0.11046018416021522,0.2074485758370887,0.3526758452930563,0.38076459102924176,0.6473241547069436,0.6531873016038487,0.5448210803329587,0.10477450973408318,0.30208473829138954,0.4991522470739699,0.434908098033986,0.03662109375,0.146484375,0.1708984375,0.1531864467549675,0.3574799934164447,0.21328159488431978,0.49771964002176344,0.2152359433727475,0.5022803599782365,0.5817039850120348,0.9909199715539928,0.3056300349025771,0.4039437113853724,0.40698419369867206,0.6885968291732566,1.1882286893526088,1.0548680187285535,1.2687964125595455,1.427591302217585,1.4197103580397348,1.6880810397532133,1.8509483406183858,1.893888964304435,1.8191584434161696,1.8015156441734197,2.151762203259462,2.3848231912310176,REM
547,0.9236146496815284,-2.1143737857510943e-16,0.0555116305521123,0.915,-0.010596162064264225,0.30000000000000004,0.0019024345223800935,0.024802354218931396,28.0,0.08917197452229299,55.524090909090916,0.865,-0.05700126574550801,0.885,-0.037291141816406026,0.95,0.024979975987464376,0.9905000000000002,0.06914705235953666,0.06499999999999995,0.30000000000000004,0.05980332105574704,0.05941301927671766,0.042127063978254664,0.04173526432518307,0.030000000000000027,0.031272003011741656,0.031328364712543265,0.06767002776478132,0.1410163498050418,0.30459873645350627,0.3219414137330431,0.6954012635464937,0.4942861282506281,0.438018669825355,0.06547873003211536,0.2658955118476605,0.5279194464711718,0.3632662424032771,0.03662109375,0.146484375,0.1953125,0.07970955217579415,0.2365744677332624,0.16153322622011318,0.479423556790033,0.17539895813406076,0.520576443209967,0.41664173652996805,0.9209474670690476,0.21234503077832878,0.3916525232502331,0.4190895019191945,0.6528185367540065,1.0581857165402129,0.8573459026245599,1.2411847449079323,1.4546188578465253,1.3972633924904645,1.7808779690405208,1.6912445112037515,1.8718021769015913,1.8417698898027164,1.8513515664303006,2.322387720290225,1.906169820405799,REM
548,0.9164826498422709,1.0156614420861053e-16,0.04608238201521949,0.915,-0.003034149187924884,0.29000000000000004,0.0016668085315898191,0.02106570826479874,26.0,0.08201892744479496,55.050188087774266,0.865,-0.04944138082498093,0.885,-0.028192775878319337,0.945,0.024802139376875698,0.9749999999999999,0.049102626124575256,0.05999999999999994,0.29000000000000004,0.05088108453461042,0.04806153973187436,0.03601249888047445,0.033576070098660094,0.029999999999999916,0.025841460235564773,0.03827436379653754,0.0688091771196054,0.1686371585231954,0.3031737946436944,0.38760207290967486,0.6968262053563057,0.5945135952294078,0.43507806152134254,0.06654511014025774,0.26480266963490046,0.5287595681355859,0.3612192460047646,0.03662109375,0.146484375,0.1953125,0.0967353211709719,0.23919645907784678,0.19313558439027978,0.4775644237169119,0.21128228008776118,0.5224355762830882,0.5011531856490128,0.9141116060942558,0.2144631526905572,0.39039507254002,0.42031140527844923,0.6492536017248506,1.0595158821283972,0.6071438869517382,1.2245464416834404,1.503328052417493,1.5590263227326193,1.8416072749556225,2.0760574436955954,1.8129019058018643,1.6451559950361796,1.6971434928532059,1.6094379124341003,2.264363880173848,REM
549,0.9268789808917198,-9.192929503265627e-18,0.058600324974670756,0.915,-0.007548171878588472,0.45499999999999985,0.0020715099140507748,0.027939462814642095,34.0,0.10828025477707007,55.69907523510971,0.8694999999999999,-0.05722877540914824,0.89,-0.031524656455040434,0.95,0.02489211026385696,0.9855000000000002,0.05475043359196711,0.05999999999999994,0.45499999999999985,0.060217333794605886,0.05672458291964645,0.041899468538277404,0.03871670799636516,0.030000000000000027,0.02769675840462965,0.010569683560054267,0.0339110791991132,0.06942069865543174,0.22272481449293555,0.24226751091150744,0.7772751855070645,0.32225789312699343,0.28654563872078126,0.03334877548221146,0.20108182279558226,0.5750813967818027,0.25196082721403507,0.03662109375,0.146484375,0.2685546875,0.03010538922487598,0.1456519529075568,0.0870175407684933,0.42099687386440704,0.11967648992523476,0.579003126135593,0.23679941991860404,0.7271063917637924,0.13597386615018814,0.3513586491578688,0.45679371509142674,0.5464474022258021,0.9496723331937195,0.6792752616723556,1.195962666582996,1.4288118871108935,1.5713594038595962,1.5879701828099944,1.7061900535553265,1.6559579280689933,1.6635051337043762,1.8306748854777286,1.9993988340062994,1.996553881874068,REM
550,0.9312339743589737,-1.594166394333558e-16,0.06587525773445851,0.92,-0.007459838847669931,0.4999999999999999,0.0022922797783948923,0.03025527562496876,38.0,0.12179487179487179,56.06334378265409,0.865,-0.06224849567100438,0.89,-0.03465891937892379,0.955,0.027025719850794327,1.0030000000000001,0.06268244578976204,0.06499999999999995,0.4999999999999999,0.06744012284608562,0.06510203877286612,0.04617531640368166,0.04390443211990718,0.030000000000000027,0.029699080531253863,0.009136227512556026,0.0488247352412669,0.030155342928759734,0.16115257994427876,0.1569675870248684,0.8388474200557212,0.19625915746618416,0.19211190985551824,0.047670237515397985,0.14941311522138923,0.609138973205474,0.1757264483432994,0.03662109375,0.08544921875,0.37841796875,0.0058158147211140486,0.042588791106006975,0.030552145721056093,0.22373115622656828,0.10600525753178601,0.776268843773432,0.14237321797395613,0.2882134946174244,0.041706842388655074,0.20190451635919998,0.574515009112342,0.2532563706365864,1.0395271346879573,0.7995326335619918,1.2407571745712507,1.2642110477326043,1.4469189829363254,1.5498458152318548,1.715126243207139,1.84710956431122,1.900958761193047,1.6550484236861527,2.178532444324067,2.257122718917288,REM
551,0.941472491909385,3.276774752291724e-16,0.06792028884620586,0.935,-0.006931934439920351,0.4999999999999999,0.002512460513992891,0.032382331151193745,43.0,0.13915857605177995,56.66059561128527,0.877,-0.0665171521035595,0.9,-0.0382129006159303,0.965,0.030064503079653693,1.025,0.07380715105961005,0.06499999999999995,0.4999999999999999,0.07050645147733602,0.06876294688915009,0.0480129030906672,0.04677120798564551,0.030000000000000027,0.033726902599436226,0.007797760371933705,0.027702842949216207,0.049558179644347375,0.17606369034855884,0.23192052585271156,0.8239363096514412,0.28927646586899264,0.2136860437951096,0.027326061967158186,0.16217300646957764,0.60099697308824,0.19366204617233787,0.03662109375,0.146484375,0.390625,0.02223692683346032,0.108964952609974,0.06023251074399362,0.29515016746483136,0.14384160942797147,0.7048498325351685,0.22631104700542543,0.41874191329981597,0.10342710517270826,0.258626647861028,0.5334770320972388,0.34977050235454976,1.053530563058581,0.6983339590487854,1.2755634809489218,1.2932241955263544,1.327798154438282,1.4763747942269383,1.6211339521972916,1.8718021769015913,1.589235205116581,1.7298840655099674,1.4271163556401456,2.3848231912310176,REM
552,0.9453583061889242,-1.9889989040515833e-16,0.06734363603762925,0.935,-0.007252882201148392,0.4999999999999999,0.0026215689533521185,0.033456926928493516,46.0,0.1498371335504886,56.82253918495293,0.881,-0.0638164167058593,0.905,-0.04010174902060337,0.97,0.02948954204127585,1.025,0.0759844490950065,0.06499999999999995,0.4999999999999999,0.07006237891466185,0.07000481119751154,0.0476910099841907,0.04742108412911597,0.030000000000000027,0.035263559969442304,0.00642745959643767,0.016365438302354835,0.06911799851645262,0.17598653454471816,0.32362795045778403,0.8240134654552819,0.3991734085706743,0.2135724013290032,0.01623296785419366,0.16210739919380462,0.6010392740016892,0.19356840763424343,0.03662109375,0.146484375,0.390625,0.02218092916286766,0.08310176541551931,0.09053408097031747,0.3391896662065834,0.1763787704229137,0.6608103337934167,0.2890937805560988,0.5132935259342074,0.07982892982362097,0.2920647043303688,0.5073056361481917,0.41428841859041715,1.0398404404672206,0.5262723776364137,1.3234243252567635,1.3695169256423783,1.512754240801963,1.6163107917218622,1.7865375252469033,1.966112856372833,1.5088966832122228,1.8055527913603908,1.6770965609079151,2.128231705849268,REM
553,0.9504248366013067,-1.3061447348531253e-17,0.07283587593860397,0.94,-0.00939284651045591,0.505,0.0027959832208830034,0.035342616169260356,52.0,0.16993464052287582,57.19468129571573,0.8805,-0.06949546755567004,0.905,-0.04090522718761591,0.98,0.03028436276167612,1.0445,0.08939444760300296,0.07499999999999996,0.505,0.07572099003536838,0.07495895830526973,0.051532316630355686,0.0510255567731968,0.03499999999999992,0.03444080948447087,0.006184242433092459,0.016453695988167406,0.06159360204401565,0.16387494730565139,0.314263739524701,0.8361250526943487,0.3820415840018091,0.19599334666217327,0.016319800651444765,0.1517549099516348,0.6076574013681132,0.1789770925214726,0.03662109375,0.146484375,0.390625,0.02052098126513364,0.0821762659827471,0.08253905165760352,0.33052761831147054,0.16718002500915594,0.6694723816885294,0.2702400579318931,0.4937135979796815,0.07897407471890668,0.2855755690641872,0.512507637400724,0.40126536684739,1.0195377017032174,0.4645874899785081,1.3762969087376724,1.3803677424502512,1.3882304701467572,1.3846150996001707,1.6902900090631954,1.8064656166177504,1.8325814637483102,1.5945122622174246,1.6253112615903906,1.7692866133759964,REM
554,0.9527540983606553,1.5506721589846448e-16,0.07282451323705477,0.94,-0.01103167030401453,0.505,0.0028025273331242625,0.03517208433917732,51.0,0.16721311475409836,57.3510188087774,0.885,-0.07139217378064233,0.91,-0.04206312490483671,0.98,0.02872327818098777,1.045,0.09226239658935209,0.06999999999999995,0.505,0.07600819672132196,0.07551271102796243,0.05185896264445032,0.05145237864251343,0.03499999999999992,0.035930721209967875,0.0058994997409468845,0.019347977498198072,0.047297845399437106,0.15511783857705222,0.2576177325464397,0.8448821614229478,0.3108150776868237,0.18359700992597983,0.01916318514975541,0.14420236351162335,0.6124154063053159,0.16855811528690753,0.03662109375,0.146484375,0.390625,0.018095409973703007,0.08641686226806926,0.061446239140001996,0.29344409396466264,0.14795050935070547,0.7065559060353374,0.22749215846441048,0.41531617166892165,0.08288499893533675,0.2573085009636048,0.5344772494698684,0.3473529490111225,1.0676622496879293,0.486570922152882,1.4017648827229299,1.382617886390582,1.4358585191360116,1.5453033500982252,1.713427625958148,1.919241901973152,1.6665963262740489,1.6696567724271552,1.6928195213731514,1.9588135538912212,REM
555,0.9551311475409834,3.2724278660262813e-16,0.07554723065430051,0.945,-0.013482900235158524,0.505,0.0028063375084295974,0.03499214765261437,52.0,0.17049180327868851,57.46772204806685,0.88,-0.0779535709452025,0.91,-0.04620399600737579,0.9862500000000001,0.030699352044528228,1.05,0.09318660017933,0.07625000000000004,0.505,0.07998037100950121,0.07811482453653348,0.0549813490997043,0.05366053435872434,0.039999999999999925,0.037976196518296534,0.008771757864732227,0.04481563106770227,0.027974586274102722,0.14292445790967653,0.16775528867691314,0.8570755420903233,0.2045016328157481,0.1667582971287429,0.04384044025095674,0.1335902915609131,0.6190029611825518,0.15422921713918822,0.03662109375,0.08544921875,0.390625,0.00569037901457068,0.039680417393632046,0.0281069890148513,0.19599697189444168,0.11529823170452241,0.8040030281055582,0.1490955997339444,0.24377641009171558,0.0389133749620759,0.17898012366440008,0.590008100189776,0.21815224350981763,1.0117737382560275,0.5272879169782363,1.456947328443588,1.4690928404306476,1.515988744969622,1.5646397695342058,1.7168858002528495,1.8588987720656835,1.7247487589450947,1.791759469228055,1.8111775550851565,1.8787708462176846,REM
556,0.9572861842105255,-2.8924231431023814e-16,0.07993264701809323,0.945,-0.01307973383080363,0.505,0.0028708603301778163,0.0352011961506181,53.0,0.17434210526315788,57.665266457680225,0.88,-0.07848702459870692,0.905,-0.048171035012259056,0.99,0.03399544140134436,1.0555,0.09774193238025251,0.08499999999999996,0.505,0.0856345535869467,0.08309910491293783,0.05915469182825473,0.05709867037078916,0.03999999999999998,0.03982091776369179,0.009004574776371956,0.05463340855285449,0.016843178865702094,0.10219252936999494,0.1479749244686447,0.8978074706300051,0.17382267811071872,0.11382454781567466,0.05319322649816266,0.0973014045180569,0.6406992570183184,0.10779963162859862,0.01220703125,0.048828125,0.3662109375,0.006104441808907315,0.03988643298050287,0.015300017191366583,0.09997033789617223,0.13774555125771643,0.9000296621038277,0.15915001025799033,0.1110744924367166,0.03911150813342139,0.0952832138918136,0.641869497684128,0.10532755830778377,1.0439158836553228,0.4853162244960626,1.1944194863753101,1.3782886673145336,1.4340487924157905,1.73091780997181,1.791759469228055,1.8985894928652414,1.7600107709134747,2.4304184645039304,2.1400661634962708,1.6691571471357225,REM
557,0.9545409836065575,5.48923383978602e-16,0.08332691124233058,0.945,-0.0091798541677236,0.54,0.002870242510771017,0.035104313645858566,49.0,0.16065573770491803,57.45888714733543,0.88,-0.07766451809369068,0.905,-0.050601566597302666,0.99,0.035562372058401154,1.05,0.10062269705121107,0.08499999999999996,0.54,0.08868421052632497,0.08891734435545251,0.06023638806772374,0.06069213969523928,0.039999999999999925,0.0426847857348287,0.018358768590817455,0.08908086212586694,0.047363909897574205,0.22982031210078696,0.15872714212746575,0.770179687899213,0.22444982061585741,0.29839830329420686,0.08533409475327085,0.20686807098953788,0.5710810600202006,0.26113143045076,0.01220703125,0.048828125,0.341796875,0.012338797301485259,0.06419825175903912,0.04235602915327982,0.22037666691940405,0.1498423090163878,0.779623333080596,0.20453713547115288,0.2826706918180731,0.06222170040396495,0.1991595544702974,0.5764017312824269,0.2489443822422298,0.9803195768199856,0.3413986474036417,1.2097455834116773,1.4120557032961965,1.55644538229359,1.5918076810578297,1.7484090283544413,1.5252198333500835,1.8256610209037365,1.8061482066801546,1.5998684614179497,1.7414976344471669,REM
558,0.9549999999999997,1.9027177494398243e-16,0.08256610512899108,0.945,-0.009787564390606351,0.54,0.002823132867248091,0.03414531059924564,48.0,0.15789473684210525,57.52311389759664,0.88,-0.08098349379372778,0.9075,-0.04799002212559461,0.99,0.03566994848751498,1.0505000000000002,0.10296398824524419,0.08250000000000002,0.54,0.08718125759945299,0.08580332225859769,0.05907894736842096,0.058285482556929176,0.039999999999999925,0.04147046361236656,0.017269911645204954,0.07013387945273516,0.062171478069066116,0.2524811381710172,0.18407059181163318,0.7475188618289828,0.26351198152590427,0.3377588861814965,0.06778376163070193,0.22512649451899253,0.558196988675007,0.29099574081961743,0.03662109375,0.146484375,0.2685546875,0.041426840661978714,0.26289779967694277,0.06947232550377386,0.44087652404894084,0.08810541273855964,0.559123475951059,0.19900457890431222,0.7885137058482793,0.2334089213903342,0.3652516256630857,0.4441237889605303,0.5813849430078292,1.0599816522430452,0.5464827353810046,1.1820425050052163,1.382111226969784,1.5282991426450407,1.6368368866222145,1.62924053973028,1.6387901244466276,1.5099083170870673,2.018816919863401,2.4423470353692043,1.6902900090631952,REM
559,0.9454234527687291,-1.4067646794110289e-16,0.07673792407052592,0.935,-0.006385951182368288,0.54,0.002608397978553948,0.031469819924110326,43.0,0.14006514657980457,56.91098746081501,0.87,-0.06988154296364699,0.905,-0.04215917230084226,0.98,0.03384272127565843,1.0390000000000001,0.08757463488800901,0.07499999999999996,0.54,0.08093781269294537,0.07854549999102337,0.05465490350030228,0.05274255436250287,0.03500000000000003,0.03791618038983435,0.036821250270449316,0.0908023501072957,0.13199791159793844,0.3255109615864116,0.2735119703262612,0.6744890384135884,0.4423311321946489,0.4826037830829984,0.08691352646744457,0.28179801648748404,0.5155080670459173,0.39379985489175157,0.03662109375,0.146484375,0.1953125,0.08874562698416368,0.30446036900130025,0.14227652954101308,0.4881092866920766,0.1492084583911426,0.5118907133079234,0.3802306149163194,0.9535419846510456,0.26578944491184725,0.39750637907150027,0.41336099558679634,0.6696441272969067,1.094718947432884,0.7333578632390789,1.156372324289218,1.330737063238032,1.4021677102761807,1.5242430663708686,1.620190704210362,1.6551839342223043,1.7861884241785995,1.8718021769015916,1.425825199876526,1.9348603128687283,REM
560,0.9450162337662328,-5.15460690004537e-17,0.07471280340701593,0.94,-0.006076012591500757,0.54,0.0025513953318105163,0.030925789943307025,44.0,0.14285714285714285,56.86891327063735,0.8700000000000001,-0.07115054991812533,0.905,-0.04121475710494876,0.98,0.034153509278109895,1.0334999999999999,0.08581557433269095,0.07499999999999996,0.54,0.07923653707856522,0.07704050534876491,0.05323210069151617,0.05210520892289893,0.03500000000000003,0.038318080989248826,0.018091506514876673,0.03998362707453424,0.12382646445260422,0.27366605277231926,0.3286464060339065,0.7263339472276807,0.47056437700138737,0.3767771750403046,0.03920496983179257,0.24189939780673284,0.5460000543794981,0.3197453875095443,0.03662109375,0.146484375,0.20751953125,0.0526410383709047,0.16029791075188704,0.152093918166271,0.4631431688018717,0.17630111907400703,0.5368568311981285,0.3810360756111827,0.8626940031074084,0.1486767917594573,0.3805869769915742,0.42973931200587684,0.6220238285892485,1.0096260638164476,0.6723844109073307,1.1916232946010659,1.4088517085439651,1.489117097125247,1.6094379124341003,1.6498788819926111,1.6429138416304898,1.428091489798352,1.6094379124341003,1.8137383759468302,1.835244581167794,REM
561,0.9379838709677413,4.870655849968429e-17,0.07213491762630751,0.935,-0.005014948294248922,0.54,0.0022890578686428488,0.027253073306018318,37.0,0.11935483870967742,56.45468652037614,0.87,-0.06804271653325245,0.9,-0.03932010235412464,0.97,0.032403744928365286,1.0225,0.08258251369807146,0.06999999999999995,0.54,0.07578129241049109,0.07403009538521108,0.05091831425598326,0.04976672562533307,0.03500000000000003,0.035926154278400346,0.012171072083747667,0.02472478799567051,0.12430888210894166,0.25252588555666483,0.3679530570380759,0.7474741144433352,0.5044330112307652,0.33783897084480025,0.02442407702150376,0.2251622208744306,0.5581713821081534,0.29105560382415463,0.03662109375,0.146484375,0.2197265625,0.04161571303524194,0.12154167877281848,0.1563110222648606,0.45651756683053824,0.18608767960784095,0.5434824331694615,0.3840144149079435,0.8399858743699135,0.11470423770516554,0.3760483583336602,0.4340411837287814,0.609757894618553,1.0556607378457217,0.5936532968667866,1.4733576578416263,1.565052666497993,1.6577046534039348,1.7654915424074449,1.8333084721409274,1.821999354417773,2.1369653858180224,1.4635860354215373,1.3710268889891022,2.0412203288596382,REM
562,0.9377903225806449,2.7863016553495865e-16,0.0742647100259296,0.935,-0.00581283766841223,0.54,0.002315782169932461,0.027770999397119557,40.0,0.12903225806451613,56.46400731452455,0.865,-0.06848047577951338,0.9,-0.038719102175880815,0.97,0.03290350575968559,1.0274999999999999,0.08499969134652485,0.06999999999999995,0.54,0.07837550892578309,0.07562560376430354,0.052282414151925055,0.05109356453524625,0.03500000000000003,0.035167638111101074,0.028554587183217454,0.0627260564662333,0.12406723409649674,0.272539339532814,0.33115964914601925,0.727460660467186,0.48378147042573344,0.37464478059581285,0.060837358213485924,0.24101438411816561,0.5466525038777771,0.3181953563577873,0.03662109375,0.146484375,0.2197265625,0.07198847191219118,0.24061703786825603,0.14137981831048976,0.47255334350917494,0.15780295174591294,0.5274466564908251,0.37117124196859386,0.8959263229634199,0.2156088670336346,0.3869978623792408,0.42359748935288977,0.6397075438812834,1.0192588533208937,0.6525635786610355,1.4288601174223408,1.5010967686381365,1.5671417679153925,1.6267626960914066,1.8411163661981476,1.7346010553881064,1.5314763709643884,1.9021075263969205,1.8028093054146401,1.515127232962859,REM
